Name                                          ,State       ,Host                         ,Guest OS                                        ,IP Address                                                                                                                                                                                                                                                                                                                                                              ,DNS Name
p1vynamicweb001,Powered On,p1pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.32.90,p1vynamicweb001.ncsecu.local
p1vzentagdbs001,Powered On,p1pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.80.69, 172.22.80.68",p1vzentagdbs001.ncsecu.local
p1vzentagdbs002,Powered Off,p1pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),,
p1vzentagdbs006,Powered On,p1pucsgenhyp037.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.119.49, 172.22.119.48, 172.22.119.51, 172.22.119.52, 172.22.119.53, 172.22.119.54",p1vzentagdbs006.ncsecu.local
p1vzentagdbs007,Powered On,p1pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.119.50,p1vzentagdbs007.ncsecu.local
p1vzentagdbs117,Powered On,p1pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.2.69,p1vzentagdbs117.ncsecu.local
p1vzentagdbs119,Powered On,p1pucsgenhyp065.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.2.130, 172.22.2.132, 172.22.2.133, fe80::d434:7e3b:39a3:2091",p1vzentagdbs119.ncsecu.local
p1vzentagdbs219,Powered On,p1pucsgenhyp066.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.2.131, fe80::205f:c1df:f1dd:fe2e",p1vzentagdbs219.ncsecu.local
p1vzentagdbs316,Powered On,p1pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.34.90,p1vzentagdbs316.ncsecu.local
p1vzentagdbs416,Powered On,p1pucsgenhyp054.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.2.67,p1vzentagdbs416.ncsecu.local
p1vzentagdbs417,Powered On,p1pucsgenhyp060.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.2.68,p1vzentagdbs417.ncsecu.local
p1vzentagdbs419,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.2.136,p1vzentagdbs419.ncsecu.local
p1vzentagdbs516,Powered On,p1pucsgenhyp059.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.130.33,p1vzentagdbs516.ncsecu.local
p1vzentagdbs517,Powered On,p1pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.130.34,p1vzentagdbs517.ncsecu.local
p1vzentagdbs519,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.130.35,p1vzentagdbs519.ncsecu.local
p1vzentagdbs619,Powered On,p1pucsgenhyp020.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.122.105,p1vzentagdbs619.ncsecu.local
p1vzentagdbs719,Powered On,p1pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.122.110, 172.22.122.106",p1vzentagdbs719.ncsecu.local
p1vzerzvmapp001,Powered On,p1pucsgenhyp012.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.81.30,p1vzerzvmapp001.ncsecu.local
p1vzscconapl001,Powered On,p1pucsgenhyp066.ncsecu.local,CentOS 4/5/6/7 (64-bit),"172.22.122.146, fe80::250:56ff:fe89:815b",p1vzscconapl001.ncsecu.local
p1vzscnssapl001,Powered On,p1pucsgenhyp038.ncsecu.local,FreeBSD (64-bit),,
p2220901,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.1.36,p2220901.ncsecu.local
P2790901,Powered On,p1pucsgenhyp016.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.1.35,P2790901.ncsecu.local
p2pfmcvmgtxx002,Powered On,p2pucsgenhyp034.ncsecu.local,Other 2.6.x Linux (64-bit),,
P2V2FARSAAPP001,Powered Off,p2pucsgenhyp023.ncsecu.local,SUSE Linux Enterprise 11 (64-bit),,p2v2farsaapp001
P2V2FARSAAPP002,Powered Off,p2pucsgenhyp034.ncsecu.local,SUSE Linux Enterprise 11 (64-bit),,p2v2farsaapp002
P2V2FARSAAPP003,Powered Off,p2pucsgenhyp024.ncsecu.local,SUSE Linux Enterprise 11 (64-bit),,p2v2farsaapp003
p2vaddsxxmdc001,Powered On,p2pucsgenhyp049.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.119.10,p2vaddsxxmdc001.ncsecu.local
p2vaddsxxmdc002,Powered On,p2pucsgenhyp043.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.119.11,p2vaddsxxmdc002.ncsecu.local
p2vaddsxxmdc003,Powered On,p2pucsgenhyp049.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.119.229,p2vaddsxxmdc003.ncsecu.local
p2vappvolapp001,Powered On,p2pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.81.124,p2vappvolapp001.ncsecu.local
p2vappvolapp002,Powered On,p2pucsgenhyp046.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.81.125,p2vappvolapp002.ncsecu.local
p2vbigdcdapi001,Powered On,p2pucsgenhyp021.ncsecu.local,Other (64-bit),"127.20.0.254, 127.1.1.254, 127.10.0.0, 172.24.1.32, 172.24.80.77, 172.24.2.32, 10.100.0.1, fc00:f5::1, fe80::1:23ff:fe45:fe, fe80::298:76ff:fe54:3210, fe80::250:56ff:feb5:4b0d, fe80::250:56ff:feb5:338c, fe80::250:56ff:feb5:338c, fe80::250:56ff:feb5:9d52",222-BIGIQCM.ncsecu.local
p2vbigdcdapi002,Powered On,p2pucsgenhyp032.ncsecu.local,Other (64-bit),"127.20.0.254, 127.1.1.254, 172.24.1.33, 172.24.80.78, 172.24.2.33, 10.100.0.1, fc00:f5::1, fe80::1:23ff:fe45:fe, fe80::298:76ff:fe54:3210, fe80::250:56ff:feb5:4ee3, fe80::250:56ff:feb5:12aa, fe80::250:56ff:feb5:12aa, fe80::250:56ff:feb5:6f62",222-BIGIQDCD1.ncsecu.local
p2vbigdcdapi003,Powered On,p2pucsgenhyp038.ncsecu.local,Other (64-bit),"127.20.0.254, 127.1.1.254, 127.10.0.0, 172.24.1.34, 172.24.80.79, 172.24.2.34, 10.100.0.1, fc00:f5::1, fe80::1:23ff:fe45:fe, fe80::298:76ff:fe54:3210, fe80::250:56ff:feb5:38ac, fe80::250:56ff:feb5:a4cc, fe80::250:56ff:feb5:a4cc, fe80::250:56ff:feb5:40e0",222-BIGIQDCD2.ncsecu.local
p2vbigiqmapi001,Powered On,p2pucsgenhyp022.ncsecu.local,Other (64-bit),"127.20.0.254, 127.1.1.254, 172.24.1.35, 172.24.80.80, 172.24.2.35, 10.100.0.1, fc00:f5::1, fe80::1:23ff:fe45:fe, fe80::298:76ff:fe54:3210, fe80::250:56ff:feb5:795f, fe80::250:56ff:feb5:132a, fe80::250:56ff:feb5:132a, fe80::250:56ff:feb5:4a1a",222-BIGIQDCD3.ncsecu.local
p2vbsascgapl001,Powered On,p2pucsgenhyp027.ncsecu.local,CentOS 4/5/6 (64-bit),"172.24.83.28, fe80::250:56ff:feb5:1a69",p2vbsascgapl001
p2vconsvrapp001,Powered On,p2pucsgenhyp023.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.81.126,p2vconsvrapp001.ncsecu.local
p2vconsvrapp002,Powered On,p2pucsgenhyp033.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.81.127,p2vconsvrapp002.ncsecu.local
p2vconsvrapp003,Powered On,p2pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.81.128,p2vconsvrapp003.ncsecu.local
p2vctxidmcva801,Powered Off,p1pucsgenhyp061.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),,
p2vcvltxxvsa001,Powered On,p2pucsgenhyp003.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.226.15, fe80::7142:12a6:256e:9891",p2vcvltxxvsa001.ncsecu.local
p2vcvltxxvsa002,Powered On,p2pucsgenhyp001.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.226.16, fe80::cf7d:230:d6b8:fc66",p2vcvltxxvsa002.ncsecu.local
p2vcvltxxvsa003,Powered On,p2pucsgenhyp001.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.226.17, fe80::35c3:c78:8bbb:857a",p2vcvltxxvsa003.ncsecu.local
p2vcvltxxvsa004,Powered On,p2pucsgenhyp001.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.226.18, fe80::7507:ee8:b166:bac9",p2vcvltxxvsa004.ncsecu.local
p2vcvltxxvsa005,Powered On,p2pucsgenhyp004.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.226.19, fe80::bffa:63ec:6219:72ea",p2vcvltxxvsa005.ncsecu.local
p2vcvltxxvsa006,Powered On,p2pucsgenhyp042.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.226.20, fe80::bce:dce3:4626:a645",p2vcvltxxvsa006.ncsecu.local
p2vcvltxxvsa007,Powered On,p2pucsgenhyp022.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.226.21, fe80::8668:4e8e:6af7:44de",p2vcvltxxvsa007.ncsecu.local
p2vcvltxxvsa008,Powered On,p2pucsgenhyp026.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.226.22, fe80::9d6e:23e8:3c62:e3d",p2vcvltxxvsa008.ncsecu.local
p2vcvltxxvsa009,Powered On,p2pucsgenhyp026.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.226.23, fe80::16e9:85d4:707f:19f0",p2vcvltxxvsa009.ncsecu.local
p2vcvltxxvsa010,Powered On,p2pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.226.24, fe80::54cf:646f:5abb:92f4",p2vcvltxxvsa010.ncsecu.local
p2vdgndlpapl001,Powered On,p2pucsgenhyp041.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.24.80.30, 172.24.119.24, 172.24.119.108, 172.24.119.20, fe80::250:56ff:feb5:3d2a, fe80::250:56ff:feb5:2603, fe80::250:56ff:feb5:4c95, fe80::250:56ff:feb5:c267, fe80::250:56ff:feb5:56b3, fe80::250:56ff:feb5:8c68",P2VDGNDLPAPL001
p2vdhcpxxoth001,Powered On,p2pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.119.153,p2vdhcpxxoth001.ncsecu.local
p2vesrsgwapl001,Powered On,p2pucsgenhyp032.ncsecu.local,Other (32-bit),"172.24.83.40, 172.18.0.1, fe80::250:56ff:feb5:6fc1, fe80::42:a7ff:fec7:7da9",p2vesrsgwapl001
p2vesrspmapp001,Powered On,p2pucsgenhyp036.ncsecu.local,Other (32-bit),"172.24.83.41, 172.18.0.1, fd00:d311:e3c:12::1, fe80::250:56ff:feb5:c268, fe80::42:5fff:fef2:24d4, fe80::1",p2vesrspmapp001
p2vformgrapl1,Powered On,p2pucsgenhyp024.ncsecu.local,Other 2.6.x Linux (64-bit),172.24.80.15,p2vformgrapl1
p2vinfobliap003,Powered On,p2pucsgenhyp024.ncsecu.local,Other (64-bit),"169.254.251.1, 172.24.119.204, fe80::250:56ff:feb5:bba7",p2vinfobliap003.ncsecu.local
p2vinfoblngm001,Powered On,p2pucsgenhyp023.ncsecu.local,Other (64-bit),"169.254.251.1, 172.24.119.202, fe80::250:56ff:feb5:45ec",p2vinfoblngm001.ncsecu.local
p2vinfoblrpt002,Powered On,p2pucsgenhyp025.ncsecu.local,Other (64-bit),"169.254.251.1, 172.24.119.203, fe80::250:56ff:feb5:5248",p2vinfoblrpt002.ncsecu.local
p2vivrxxxapp001,Powered On,p2pucsgenhyp025.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.33.62, 172.24.32.192",p2vivrxxxapp001.ncsecu.local
p2vivrxxxapp002,Powered On,p2pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.33.63, 172.24.32.193",p2vivrxxxapp002.ncsecu.local
p2vivrxxxapp003,Powered On,p2pucsgenhyp021.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.33.64, 172.24.32.194",p2vivrxxxapp003.ncsecu.local
p2vivrxxxapp004,Powered On,p2pucsgenhyp033.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.33.65, 172.24.32.195",p2vivrxxxapp004.ncsecu.local
p2vivrxxxapp005,Powered On,p2pucsgenhyp033.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.33.66, 172.24.32.196",p2vivrxxxapp005.ncsecu.local
p2vivrxxxapp006,Powered On,p2pucsgenhyp034.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.33.67,p2vivrxxxapp006.ncsecu.local
p2vivrxxxapp007,Powered On,p2pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.33.68,p2vivrxxxapp007.ncsecu.local
p2vivrxxxapp008,Powered On,p2pucsgenhyp022.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.33.69,p2vivrxxxapp008.ncsecu.local
p2vivrxxxapp009,Powered On,p2pucsgenhyp023.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.33.70,p2vivrxxxapp009.ncsecu.local
p2vnacisepro004,Powered On,p2pucsgenhyp034.ncsecu.local,Red Hat Enterprise Linux 7 (64-bit),"169.254.2.1, 172.24.80.90, 172.24.119.84, 169.254.0.228",P2PNACISEPRO004
p2vpanoraapl1,Powered On,p2pucsgenhyp023.ncsecu.local,CentOS 4/5/6/7 (64-bit),"172.24.80.11, fe80::250:56ff:feb5:d75a",p2vpanoraapl1
p2vpmtpepapp003,Powered Off,p1pucsgenhyp066.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),,p2vpmtpepapp003
p2vprtsecapp001,Powered On,p2pucsgenhyp046.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.17.104,p2vprtsecapp001.ncsecu.local
p2vprtsecapp002,Powered On,p2pucsgenhyp028.ncsecu.local,Red Hat Enterprise Linux 8 (64-bit),"172.24.17.12, fe80::250:56ff:feb5:5bbe",p2vprtsecapp002.ncsecu.local
p2vsamorapp001,Powered On,p2pucsgenhyp039.ncsecu.local,Red Hat Enterprise Linux 8 (64-bit),"172.24.1.38, fe80::31e3:313c:268d:4309",p2vsamorapp001
p2vsccmxxapp007,Powered On,p2pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.119.85,p2vsccmxxapp007.ncsecu.local
p2vscptgtapp001,Powered On,p2pucsgenhyp030.ncsecu.local,Red Hat Enterprise Linux 8 (64-bit),"172.24.1.90, fe80::8b7b:349f:fa70:5fe7",p2vscptgtapp001
p2vsecutlapp001,Powered On,p2pucsgenhyp036.ncsecu.local,Red Hat Enterprise Linux 7 (64-bit),172.24.80.96,secutil02
p2vshpsecapl001,Powered On,p2pucsgenhyp027.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl002,Powered On,p2pucsgenhyp029.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl003,Powered On,p2pucsgenhyp023.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl004,Powered On,p2pucsgenhyp030.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl005,Powered On,p2pucsgenhyp027.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl005_old,Powered Off,p2pucsgenhyp052.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl006,Powered On,p2pucsgenhyp022.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl006_old,Powered Off,p2pucsgenhyp044.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl007,Powered Off,p2pucsgenhyp003.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl008,Powered Off,p2pucsgenhyp006.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl009,Powered Off,p2pucsgenhyp002.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl010,Powered Off,p2pucsgenhyp006.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl011,Powered Off,p2pucsgenhyp006.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vshpsecapl012,Powered Off,p2pucsgenhyp001.ncsecu.local,CentOS 4/5/6/7 (64-bit),,
p2vswdcorpol152,Powered On,p2pucsgenhyp041.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.25.22.13,p2vswdcorpol152.ncsecu.local
p2vtacacsapl001,Powered On,p1pucsgenhyp022.ncsecu.local,Red Hat Enterprise Linux 7 (64-bit),"172.22.119.15, 169.254.2.1, 169.254.0.228, fe80::e832:20ff:fee8:9e63, fe80::250:56ff:fe89:680c, fe80::42:e7ff:fe4c:af30",p2vtacacsapl001
p2vtacacsapl002,Powered On,p2pucsgenhyp030.ncsecu.local,Red Hat Enterprise Linux 7 (64-bit),"169.254.2.1, 172.24.119.15, 169.254.0.228, fe80::a8d7:4eff:fe44:7d1a, fe80::42:11ff:fe4f:1248, fe80::250:56ff:feb5:9c38",P2VTACACSAPL002
p2vtetersapl001,Powered On,p2pucsgenhyp035.ncsecu.local,CentOS 4/5/6/7 (64-bit),,p2vtetersapl001
p2vtetingapl001,Powered On,p2pucsgenhyp022.ncsecu.local,CentOS 4/5/6/7 (64-bit),"172.24.121.67, 172.24.121.68, 172.24.121.69, fe80::250:56ff:feb5:6226, fe80::250:56ff:feb5:6531, fe80::250:56ff:feb5:36e3",p2vtetingapl001
p2vtnblnsapl021,Powered On,p2pucsgenhyp033.ncsecu.local,CentOS 4/5 (64-bit),"172.24.119.60, fe80::250:56ff:feb5:a80d",p2vtnblnsapl021
p2vtnblnsapl022,Powered On,p2pucsgenhyp039.ncsecu.local,CentOS 4/5 (64-bit),"172.24.119.61, fe80::250:56ff:feb5:d514",p2vtnblnsapl022
p2vtnblnsapl023,Powered On,p2pucsgenhyp022.ncsecu.local,CentOS 4/5 (64-bit),"172.24.119.62, fe80::250:56ff:feb5:664b",p2vtnblnsapl023
p2vtnblnsapl024,Powered On,p2pucsgenhyp052.ncsecu.local,CentOS 4/5 (64-bit),"172.25.22.15, fe80::250:56ff:feb5:801c",p2vtnblnsapl024
p2vtnblnsapl025,Powered On,p2pucsgenhyp032.ncsecu.local,CentOS 4/5 (64-bit),"172.24.80.76, fe80::250:56ff:feb5:632b",p2vtnblnsapl025
p2vtnblnsapl026,Powered On,p2pucsgenhyp032.ncsecu.local,CentOS 4/5 (64-bit),"172.24.33.11, fe80::250:56ff:feb5:842d",p2vtnblnsapl026
p2vtnblnsapl027,Powered On,p2pucsgenhyp019.ncsecu.local,CentOS 4/5 (64-bit),"172.24.1.11, fe80::250:56ff:feb5:917c",p2vtnblnsapl027
p2vtnblnsapl028,Powered On,p2pucsgenhyp022.ncsecu.local,CentOS 4/5 (64-bit),"172.24.129.11, fe80::250:56ff:feb5:6ef6",p2vtnblnsapl028
p2vtpsmsapl002,Powered On,p2pucsgenhyp046.ncsecu.local,CentOS 4/5/6 (64-bit),"172.24.80.92, fe80::250:56ff:feb5:e88",P2VTPSMSAPL002
p2vtrndsmapp001,Powered Off,p2pucsgenhyp016.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),,
p2vucmdbxapp023,Powered On,p2pucsgenhyp033.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.119.54,p2vucmdbxapp023.ncsecu.local
p2vucmdbxapp025,Powered On,p2pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.25.22.19,p2vucmdbxapp025
p2vuseridapl001,Powered On,p2pucsgenhyp042.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.119.25, fe80::c839:a271:ed13:151f",p2vuseridapl001.ncsecu.local
p2vuseridapl002,Powered On,p2pucsgenhyp050.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),,
p2vutiltyapp001,Powered On,p2pucsgenhyp030.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.81.34, fe80::94c2:1c5c:a52b:c026",p2vutiltyapp001.ncsecu.local
p2vvdiutlapp001,Powered On,p2pucsgenhyp052.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.81.129,p2vvdiutlapp001.ncsecu.local
p2vvmwlogapp001,Powered On,p2pucsgenhyp018.ncsecu.local,Other 3.x Linux (64-bit),"172.24.81.20, fe80::250:56ff:feb5:d4eb",p2vvmwlogapp001.ncsecu.local
p2vvmwlogapp002,Powered On,p2pucsgenhyp016.ncsecu.local,Other 3.x Linux (64-bit),"172.24.81.21, 172.24.81.19, fe80::250:56ff:feb5:f6cc",p2vvmwlogapp002.ncsecu.local
p2vvmwlogapp003,Powered On,p2pucsgenhyp017.ncsecu.local,Other 3.x Linux (64-bit),"172.24.81.22, fe80::250:56ff:feb5:8c26",p2vvmwlogapp003.ncsecu.local
p2vvmwnsxapp001,Powered On,p2pucsgenhyp016.ncsecu.local,Ubuntu Linux (64-bit),172.24.81.57,p2vvmwnsxapp001
p2vvmwnsxapp002,Powered On,p2pucsgenhyp016.ncsecu.local,Other Linux (64-bit),172.24.81.16,p2vvmwnsxapp002.ncsecu.local
p2vvmwnsxapp004,Powered On,p2pucsgenhyp016.ncsecu.local,Ubuntu Linux (64-bit),172.24.81.56,p2vvmwnsxapp004
p2vvmwopsapp001,Powered On,p2pucsgenhyp017.ncsecu.local,Other 3.x or later Linux (64-bit),172.24.81.18,p2vvmwopsapp001.ncsecu.local
p2vvmwpxeapp001,Powered On,p2pucsgenhyp041.ncsecu.local,Red Hat Enterprise Linux 8 (64-bit),"172.24.81.36, fe80::d4b1:1345:daf7:8d8c",p2vvmwpxeapp001
p2vvmwskyapp001,Powered On,p2pucsgenhyp016.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),172.24.81.38,p2vvmwskyapp001.ncsecu.local
p2vvmwvcrapp001,Powered On,p2pucsgenhyp016.ncsecu.local,Other 3.x or later Linux (64-bit),172.24.81.10,p2vvmwvcrapp001.ncsecu.local
p2vvmwvcrapp002,Powered On,p2pucsgenhyp016.ncsecu.local,Other 3.x or later Linux (64-bit),172.24.81.11,p2vvmwvcrapp002.ncsecu.local
p2vvmwvcrapp003,Powered On,p2pucsgenhyp016.ncsecu.local,Other 3.x or later Linux (64-bit),172.24.81.12,p2vvmwvcrapp003.ncsecu.local
p2vvmwvcrapp004-o,Powered Off,p2pucsgenhyp016.ncsecu.local,Other 3.x or later Linux (64-bit),,
p2vvmwvcrapp004.ncsecu.local,Powered On,p2pucsgenhyp016.ncsecu.local,Other 3.x or later Linux (64-bit),172.24.81.13,p2vvmwvcrapp004.ncsecu.local
p2vvsobkooth001,Powered On,p2pucsgenhyp076.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.1.238, fe80::c435:6830:243f:718b",p2vvsobkooth001.ncsecu.local
p2vzentagdbs001,Powered On,p2pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.80.69, 172.24.80.68",p2vzentagdbs001.ncsecu.local
p2vzentagdbs002,Powered Off,p2pucsgenhyp025.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),,
p2vzentagdbs006,Powered On,p2pucsgenhyp020.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.119.49, 172.24.119.48, 172.24.119.51, 172.24.119.52",P2VZENTAGDBS006.ncsecu.local
p2vzentagdbs007,Powered On,p2pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.24.119.50,P2VZENTAGDBS007.ncsecu.local
p2vzerzvmapp001,Powered On,p2pucsgenhyp016.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.24.81.32, fe80::cbb7:5d70:20d0:f97e",p2vzerzvmapp001.ncsecu.local
p3vdgndlpapl001,Powered On,p1pucsgenhyp022.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.22.80.138, 172.22.122.44, fe80::250:56ff:fe81:6975, fe80::250:56ff:fe81:2d42, fe80::250:56ff:fe81:f4e1, fe80::250:56ff:fe81:6242, fe80::250:56ff:fe81:4ae1, fe80::250:56ff:fe81:7f96",P3VDGNDLPAPL001
p3vdgndlpapl004,Powered On,p1pucsgenhyp022.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.22.80.141, 172.22.122.52, 172.22.122.53, fe80::250:56ff:fe81:4203, fe80::250:56ff:fe81:9df2, fe80::250:56ff:fe81:b667, fe80::250:56ff:fe81:5b2b, fe80::250:56ff:fe81:b7fb, fe80::250:56ff:fe81:e3cc",P3VDGNDLPAPL004
p3vdgndlpapl005,Powered On,p1pucsgenhyp020.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.22.80.142, 172.22.122.56, fe80::250:56ff:fe81:bd4e, fe80::250:56ff:fe81:622b, fe80::250:56ff:fe81:377, fe80::250:56ff:fe81:92dc, fe80::250:56ff:fe81:d419, fe80::250:56ff:fe81:c596",P3VDGNDLPAPL005
p3vdgndlpapl006,Powered On,p1pucsgenhyp020.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.22.80.143, 172.22.122.59, fe80::250:56ff:fe81:2b04, fe80::250:56ff:fe81:c31b, fe80::250:56ff:fe81:82d2, fe80::250:56ff:fe81:cffe, fe80::250:56ff:fe81:973b, fe80::250:56ff:fe81:4b29",P3VDGNDLPAPL006
p3vdnaxxxwit001,Powered On,10.9.96.82,Ubuntu Linux (64-bit),,
p3vexpwycapl001,Powered On,p2pucsgenhyp003.ncsecu.local,Other (32-bit),172.31.104.140,P3VEXPWYCAPL001
p3vexpwycapl002,Powered On,p2pucsgenhyp001.ncsecu.local,Other (32-bit),172.31.104.141,P3VEXPWYCAPL002
p3vexpwyeapl001,Powered On,p2pucsgenhyp004.ncsecu.local,Other (32-bit),"172.25.26.11, 172.25.24.11",vcse1
p3vexpwyeapl002,Powered On,p2pucsgenhyp007.ncsecu.local,Other (32-bit),"172.25.26.12, 172.25.24.12",vcse2
p3vtnblmrapl001,Powered On,p1pucsgenhyp016.ncsecu.local,CentOS 4/5 (64-bit),"172.22.119.122, fe80::250:56ff:fe81:ebe0",p3vtnblmrapl001
p3vtnblnsapl001,Powered On,p1pucsgenhyp054.ncsecu.local,CentOS 4/5 (64-bit),"172.22.119.221, fe80::250:56ff:fe81:65dd",p3vtnblnsapl001
p3vtnblnsapl002,Powered On,p1pucsgenhyp024.ncsecu.local,CentOS 4/5 (64-bit),"172.22.119.222, fe80::250:56ff:fe81:12f4",p3vtnblnsapl002
p3vtnblnsapl003,Powered On,p1pucsgenhyp067.ncsecu.local,CentOS 4/5 (64-bit),"172.22.119.223, fe80::250:56ff:fe81:3696",p3vtnblnsapl003
p3vtnblscweb001,Powered On,p1pucsgenhyp058.ncsecu.local,CentOS 4/5 (64-bit),"172.22.0.85, fe80::250:56ff:fe81:b408",p3vtnblscweb001
p3vtnblulpro001,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.119.224, fe80::1f8a:5116:1491:e2ac",p3vtnblulpro001.ncsecu.local
